 time                     v(lower)                 v(upper)                 v(unit)                  v(dl)                    v(ratio)                 v(core)
 2.62703037870678356e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.62903037870678354e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.63103037870678352e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.63303037870678351e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.63503037870678349e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.63703037870678347e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.63903037870678345e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.64103037870678343e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.64303037870678341e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.64503037870678339e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.64703037870678337e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.64903037870678335e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.65103037870678333e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.65303037870678331e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.65503037870678330e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.65703037870678328e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.65903037870678326e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.66103037870678324e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.66303037870678322e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.66503037870678320e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.66703037870678318e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.66903037870678316e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.67103037870678314e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.67303037870678312e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.67503037870678310e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.67703037870678308e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.67903037870678307e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.68103037870678305e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.68303037870678303e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.68503037870678301e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.68703037870678299e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.68903037870678297e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.69103037870678295e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.69303037870678293e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.69503037870678291e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.69703037870678289e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.69903037870678287e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.70103037870678285e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.70303037870678284e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.70503037870678282e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.70703037870678280e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.70903037870678278e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.71103037870678276e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.71303037870678274e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.71503037870678272e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.71703037870678270e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.71903037870678268e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.72103037870678266e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.72303037870678264e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.72503037870678262e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.72703037870678261e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.72903037870678259e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.73103037870678257e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.73303037870678255e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.73503037870678253e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.73703037870678251e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.73903037870678249e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.74103037870678247e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.74303037870678245e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.74503037870678243e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.74703037870678241e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.74903037870678240e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.75103037870678238e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.75303037870678236e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.75503037870678234e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.75703037870678232e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.75903037870678230e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.76103037870678228e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.76303037870678226e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.76503037870678224e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.76703037870678222e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.76903037870678220e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.77103037870678218e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.77303037870678217e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.77503037870678215e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.77703037870678213e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.77903037870678211e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.78103037870678209e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.78303037870678207e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.78503037870678205e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.78703037870678203e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.78903037870678201e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.79103037870678199e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.79303037870678197e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.79503037870678195e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.79703037870678194e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.79903037870678192e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.80103037870678190e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.80303037870678188e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.80503037870678186e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.80703037870678184e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.80903037870678182e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.81103037870678180e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.81303037870678178e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
