time,state,candidate,next,inverse,geometry,residual,clock_a,clock_b
4.801057611490877261e-05,7.937006319334500848e-01,7.937005723588816952e-01,7.937005230738627404e-01,1.259920881710784979e+00,1.259921388782957008e+00,1.000000408463511015e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.808784408365850767e-05,7.937006313201735441e-01,7.937005217942764146e-01,7.937005230738628514e-01,1.259920882684300913e+00,1.259921386835926027e+00,1.000000406145469034e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.818784408365853043e-05,7.937006305264719952e-01,7.937005230015075075e-01,7.937005230738629624e-01,1.259920883944223080e+00,1.259921384316081916e+00,1.000000403145465899e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.828784408365855319e-05,7.937006297327707793e-01,7.937005229944655849e-01,7.937005230738629624e-01,1.259920885204145025e+00,1.259921381796238027e+00,1.000000400145462987e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.838784408365856240e-05,7.937006289390691194e-01,7.937005229944927853e-01,7.937005230738629624e-01,1.259920886464068079e+00,1.259921379276393028e+00,1.000000397145460074e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.848784408365857838e-05,7.937006281453680145e-01,7.937005229944927853e-01,7.937005230738629624e-01,1.259920887723988914e+00,1.259921376756548028e+00,1.000000394145456051e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.858784408365858759e-05,7.937006273516665766e-01,7.937005229944918971e-01,7.937005230738619632e-01,1.259920888983911968e+00,1.259921374236703029e+00,1.000000391145452028e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.868784408365861035e-05,7.937006265579652498e-01,7.937005229944916751e-01,7.937005230738618522e-01,1.259920890243833913e+00,1.259921371716858030e+00,1.000000388145448005e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.878642204182931721e-05,7.937006257755503391e-01,7.937005229944912310e-01,7.937005230738614081e-01,1.259920891485839078e+00,1.259921369232845922e+00,1.000000385188106966e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.880715885416667327e-05,7.937006256109618851e-01,7.937005229944912310e-01,7.937005230738610750e-01,1.259920891747106975e+00,1.259921368710311018e+00,1.000000384566001044e+00,1.704687500000781064e+00,0.000000000000000000e+00
4.880905189005540329e-05,7.937006255959360157e-01,7.937005229834982467e-01,7.937005230738607420e-01,1.259920891770959006e+00,1.259921368662608065e+00,1.000000384509210027e+00,5.688659667627686822e-01,0.000000000000000000e+00
4.881269812011729731e-05,7.937006255669963872e-01,7.937005229546988394e-01,7.937005230738611861e-01,1.259920891816898036e+00,1.259921368570728895e+00,1.000000384399821973e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.887284408365984270e-05,7.937006250896178061e-01,7.937005224773197032e-01,7.937005230738614081e-01,1.259920892574688978e+00,1.259921367055143904e+00,1.000000382595441994e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.897284408365985191e-05,7.937006242959159241e-01,7.937005216836188204e-01,7.937005230738610750e-01,1.259920893834612032e+00,1.259921364535298904e+00,1.000000379595439082e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.907284408365986789e-05,7.937006235022141531e-01,7.937005208899180486e-01,7.937005230738609640e-01,1.259920895094535087e+00,1.259921362015453017e+00,1.000000376595433949e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.917284408365987710e-05,7.937006227085123822e-01,7.937005200962173879e-01,7.937005230738602979e-01,1.259920896354457920e+00,1.259921359495608018e+00,1.000000373595429037e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.927284408365989986e-05,7.937006219148107222e-01,7.937005193025166161e-01,7.937005230738604089e-01,1.259920897614380086e+00,1.259921356975761020e+00,1.000000370595423904e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.937284408365992262e-05,7.937006211211087292e-01,7.937005185088158443e-01,7.937005230738602979e-01,1.259920898874302919e+00,1.259921354455914022e+00,1.000000367595418105e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.947284408365993182e-05,7.937006203274069582e-01,7.937005177151148505e-01,7.937005230738604089e-01,1.259920900134225974e+00,1.259921351936067913e+00,1.000000364595412972e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.957284408365994781e-05,7.937006195337051873e-01,7.937005169214139677e-01,7.937005230738602979e-01,1.259920901394147918e+00,1.259921349416220915e+00,1.000000361595406950e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.967284408365995701e-05,7.937006187400035273e-01,7.937005161277129739e-01,7.937005230738602979e-01,1.259920902654070973e+00,1.259921346896375027e+00,1.000000358595402039e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.977284408365997977e-05,7.937006179463017563e-01,7.937005153340117580e-01,7.937005230738602979e-01,1.259920903913994028e+00,1.259921344376528918e+00,1.000000355595396018e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.987284408366000253e-05,7.937006171525998743e-01,7.937005145403108752e-01,7.937005230738602979e-01,1.259920905173917083e+00,1.259921341856681920e+00,1.000000352595391107e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.997284408366001174e-05,7.937006163588981034e-01,7.937005137466098814e-01,7.937005230738604089e-01,1.259920906433839916e+00,1.259921339336836033e+00,1.000000349595385973e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000173958333332811e-05,7.937006161295537821e-01,7.937005135172658932e-01,7.937005230738605199e-01,1.259920906797900919e+00,1.259921338608714025e+00,1.000000348728520061e+00,0.000000000000000000e+00,1.043749999999493028e+00
5.000315251668294001e-05,7.937006108100466140e-01,7.937005135060514194e-01,7.937005230556387625e-01,1.259920915242090045e+00,1.259921338515259892e+00,1.000000348686062024e+00,0.000000000000000000e+00,1.891510009762570999e+00
5.000625912272134243e-05,7.937005853638836594e-01,7.937005134813950313e-01,7.937005224868856068e-01,1.259920955635347894e+00,1.259921336631298017e+00,1.000000348582918086e+00,0.000000000000000000e+00,3.000000000000000000e+00
5.004784408365850923e-05,7.937005091391319267e-01,7.937005131513350520e-01,7.937004933968664355e-01,1.259921076634592962e+00,1.259921243110879940e+00,1.000000339056450915e+00,0.000000000000000000e+00,3.000000000000000000e+00
5.014784408365853199e-05,7.937005124094820285e-01,7.937005123576336141e-01,7.937004493325414689e-01,1.259921071443236062e+00,1.259921092496558037e+00,1.000000254746729933e+00,0.000000000000000000e+00,3.000000000000000000e+00
5.024784408365854120e-05,7.937005115634427899e-01,7.937005115639319541e-01,7.937004432634224838e-01,1.259921072786239993e+00,1.259921036804036998e+00,1.000000146188730010e+00,0.000000000000000000e+00,3.000000000000000000e+00
5.034784408365855718e-05,7.937005107702340689e-01,7.937005107702300721e-01,7.937004552919546541e-01,1.259921074045379896e+00,1.259921015032742897e+00,1.000000060525193968e+00,0.000000000000000000e+00,3.000000000000000000e+00
5.044784408365857317e-05,7.937005099765284122e-01,7.937005099765283012e-01,7.937004731830248350e-01,1.259921075305308946e+00,1.259921005545600048e+00,1.000000005379861001e+00,0.000000000000000000e+00,3.000000000000000000e+00
5.054784408365858915e-05,7.937005091828265302e-01,7.937005091828265302e-01,7.937004898799162600e-01,1.259921076565232001e+00,1.259921000504194977e+00,9.999999732417038656e-01,0.000000000000000000e+00,3.000000000000000000e+00
5.064784408365861191e-05,7.937005083891247592e-01,7.937005083891247592e-01,7.937005026119646756e-01,1.259921077825155944e+00,1.259920997071761972e+00,9.999999551768502526e-01,0.000000000000000000e+00,3.000000000000000000e+00
5.074784408365862112e-05,7.937005075954230993e-01,7.937005075954229882e-01,7.937005111931755286e-01,1.259921079085078999e+00,1.259920994221638946e+00,9.999999447981023915e-01,0.000000000000000000e+00,3.000000000000000000e+00
5.080650000000000221e-05,7.937005071298697256e-01,7.937005071298695036e-01,7.937005146327301697e-01,1.259921079824098955e+00,1.259920992659560923e+00,9.999999406883173236e-01,0.000000000000000000e+00,2.100000000000060041e+00
5.080770282999674662e-05,7.937005071203228068e-01,7.937005071203222517e-01,7.937005146928572952e-01,1.259921079839253055e+00,1.259920992628015934e+00,9.999999406145565484e-01,0.000000000000000000e+00,1.378302001953414013e+00
5.081053962402342695e-05,7.937005070978077059e-01,7.937005070978072618e-01,7.937005148331613968e-01,1.259921079874994021e+00,1.259920992553678953e+00,9.999999404419696036e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.083284408365840092e-05,7.937005069207774266e-01,7.937005069207768715e-01,7.937005158659702353e-01,1.259921080156011008e+00,1.259920991971787085e+00,9.999999391474331256e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.093284408365841690e-05,7.937005061270758777e-01,7.937005061270755446e-01,7.937005192163846257e-01,1.259921081415934951e+00,1.259920989401402069e+00,9.999999343595334933e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.103284408365843289e-05,7.937005053333745508e-01,7.937005053333737736e-01,7.937005210786630682e-01,1.259921082675856896e+00,1.259920986863177106e+00,9.999999305581872555e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.113284408365844887e-05,7.937005045396727798e-01,7.937005045396718916e-01,7.937005220709597575e-01,1.259921083935779951e+00,1.259920984336680094e+00,9.999999272069473033e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.123284408365845808e-05,7.937005037459708978e-01,7.937005037459711199e-01,7.937005225819094845e-01,1.259921085195703006e+00,1.259920981814427021e+00,9.999999240555518254e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.133284408365848084e-05,7.937005029522691268e-01,7.937005029522702371e-01,7.937005228375841881e-01,1.259921086455626060e+00,1.259920979293710053e+00,9.999999209912040499e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.143284408365849682e-05,7.937005021585673559e-01,7.937005021585695763e-01,7.937005229624500835e-01,1.259921087715550003e+00,1.259920976773549084e+00,9.999999179641779756e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.153284408365851280e-05,7.937005013648655849e-01,7.937005013648688045e-01,7.937005230221714225e-01,1.259921088975473058e+00,1.259920974253589065e+00,9.999999149529423814e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.163284408365852879e-05,7.937005005711638139e-01,7.937005005711678107e-01,7.937005230502203190e-01,1.259921090235395891e+00,1.259920971733702100e+00,9.999999119483106158e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.173284408365853799e-05,7.937004997774619319e-01,7.937004997774669279e-01,7.937005230631858366e-01,1.259921091495318946e+00,1.259920969213840003e+00,9.999999089464151059e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.183284408365856075e-05,7.937004989837601610e-01,7.937004989837660451e-01,7.937005230690948876e-01,1.259921092755242000e+00,1.259920966693989008e+00,9.999999059456426975e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.193284408365857674e-05,7.937004981900585010e-01,7.937004981900652734e-01,7.937005230717545379e-01,1.259921094015165055e+00,1.259920964174140900e+00,9.999999029453287003e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.203284408365859272e-05,7.937004973963567300e-01,7.937004973963646126e-01,7.937005230729383687e-01,1.259921095275088110e+00,1.259920961654293903e+00,9.999998999451999993e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.213284408365860870e-05,7.937004966026549591e-01,7.937004966026638408e-01,7.937005230734596184e-01,1.259921096535010943e+00,1.259920959134448015e+00,9.999998969451460162e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.223284408365861791e-05,7.937004958089530771e-01,7.937004958089630691e-01,7.937005230736871031e-01,1.259921097794933997e+00,1.259920956614603016e+00,9.999998939451217872e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.233284408365864067e-05,7.937004950152514171e-01,7.937004950152622973e-01,7.937005230737856909e-01,1.259921099054857052e+00,1.259920954094756906e+00,9.999998909451096596e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.243284408365865665e-05,7.937004942215496461e-01,7.937004942215614145e-01,7.937005230738279904e-01,1.259921100314780995e+00,1.259920951574909909e+00,9.999998879451020839e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.253284408365867264e-05,7.937004934278478752e-01,7.937004934278604207e-01,7.937005230738460870e-01,1.259921101574704050e+00,1.259920949055064021e+00,9.999998849450966176e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.263284408365868862e-05,7.937004926341461042e-01,7.937004926341595379e-01,7.937005230738535255e-01,1.259921102834627105e+00,1.259920946535219022e+00,9.999998819450912624e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.273284408365869783e-05,7.937004918404442222e-01,7.937004918404587661e-01,7.937005230738566341e-01,1.259921104094549937e+00,1.259920944015372024e+00,9.999998789450869063e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.283284408365872058e-05,7.937004910467425622e-01,7.937004910467577723e-01,7.937005230738581885e-01,1.259921105354472992e+00,1.259920941495527025e+00,9.999998759450819952e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.293284408365874334e-05,7.937004902530405692e-01,7.937004902530567785e-01,7.937005230738589656e-01,1.259921106614396047e+00,1.259920938975680027e+00,9.999998729450777502e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.303284408365875255e-05,7.937004894593389093e-01,7.937004894593558957e-01,7.937005230738589656e-01,1.259921107874319990e+00,1.259920936455833917e+00,9.999998699450729500e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.313284408365876853e-05,7.937004886656371383e-01,7.937004886656551239e-01,7.937005230738589656e-01,1.259921109134243045e+00,1.259920933935988030e+00,9.999998669450687050e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.323284408365877774e-05,7.937004878719352563e-01,7.937004878719543521e-01,7.937005230738589656e-01,1.259921110394166099e+00,1.259920931416141920e+00,9.999998639450639049e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.333284408365880050e-05,7.937004870782335963e-01,7.937004870782538024e-01,7.937005230738590766e-01,1.259921111654088932e+00,1.259920928896296033e+00,9.999998609450594378e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.343284408365882326e-05,7.937004862845318254e-01,7.937004862845532527e-01,7.937005230738589656e-01,1.259921112914011987e+00,1.259920926376451034e+00,9.999998579450546377e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.353284408365883247e-05,7.937004854908300544e-01,7.937004854908522589e-01,7.937005230738590766e-01,1.259921114173935042e+00,1.259920923856606034e+00,9.999998549450508367e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.363284408365884845e-05,7.937004846971282834e-01,7.937004846971513761e-01,7.937005230738589656e-01,1.259921115433858985e+00,1.259920921336759037e+00,9.999998519450467027e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.373284408365885766e-05,7.937004839034264014e-01,7.937004839034504933e-01,7.937005230738589656e-01,1.259921116693782039e+00,1.259920918816912039e+00,9.999998489450426797e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.383284408365888042e-05,7.937004831097247415e-01,7.937004831097498325e-01,7.937005230738589656e-01,1.259921117953705094e+00,1.259920916297067039e+00,9.999998459450378796e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.393284408365890318e-05,7.937004823160229705e-01,7.937004823160492828e-01,7.937005230738590766e-01,1.259921119213627927e+00,1.259920913777220930e+00,9.999998429450334125e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.403284408365891238e-05,7.937004815223211995e-01,7.937004815223484000e-01,7.937005230738589656e-01,1.259921120473550982e+00,1.259920911257375042e+00,9.999998399450291675e-01,0.000000000000000000e+00,0.000000000000000000e+00
